"player_name","event_name","heat_name","player_number","player_score","mu","sd"
"Jeremy Flores","2017/mct/1950/quiksilver-pro-france","round_411_heat_8",2,16,12.35,3.52
"Jeremy Flores","2014/mct/655/rip-curl-pro-bells-beach","round_97_heat_3",3,8.33,12.35,3.52
"Jeremy Flores","2016/mct/1540/billabong-pipe-masters","round_340_heat_1",3,10.16,12.35,3.52
"Jeremy Flores","2018/mct/2825/meo-rip-curl-pro-portugal","round_490_heat_9",2,12.5,12.35,3.52
"Jeremy Flores","2017/mct/1854/oi-rio-pro","round_369_heat_3",3,14.44,12.35,3.52
"Jeremy Flores","2013/mct/535/billabong-rio-pro","round_19_heat_2",2,10.17,12.35,3.52
"Jeremy Flores","2017/mct/1950/quiksilver-pro-france","round_409_heat_8",3,15.27,12.35,3.52
"Jeremy Flores","2021/mct/3624/boost-mobile-margaret-river-pro-presented-by-corona","round_22_heat_11",3,11.77,12.35,3.52
"Jeremy Flores","2019/mct/2924/meo-rip-curl-pro-portugal","round_563_heat_8",3,9.16,12.35,3.52
"Jeremy Flores","2019/mct/2912/corona-bali-protected","round_524_heat_3",2,14.17,12.35,3.52
"Jeremy Flores","2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona","round_15_heat_7",3,6.14,12.35,3.52
"Jeremy Flores","2015/mct/1302/quiksilver-pro-france","round_237_heat_3",2,16.17,12.35,3.52
"Jeremy Flores","2019/mct/2916/oi-rio-pro","round_536_heat_4",3,8.46,12.35,3.52
"Jeremy Flores","2017/mct/1854/oi-rio-pro","round_371_heat_4",2,11.44,12.35,3.52
"Jeremy Flores","2015/mct/1307/moche-rip-curl-pro-portugal","round_243_heat_9",2,17.26,12.35,3.52
"Jeremy Flores","2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona","round_10_heat_3",2,7.4,12.35,3.52
"Jeremy Flores","2015/mct/1307/moche-rip-curl-pro-portugal","round_242_heat_5",2,12.76,12.35,3.52
"Jeremy Flores","2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona","round_17_heat_11",2,9.34,12.35,3.52
"Jeremy Flores","2019/mct/2912/corona-bali-protected","round_521_heat_8",3,10,12.35,3.52
"Jeremy Flores","2015/mct/1236/fiji-pro","round_201_heat_7",3,13.93,12.35,3.52
"Jeremy Flores","2015/mct/1317/billabong-pipe-masters","round_253_heat_4",2,7.73,12.35,3.52
"Jeremy Flores","2017/mct/1961/meo-rip-curl-pro-portugal","round_418_heat_10",2,7.77,12.35,3.52
"Jeremy Flores","2018/mct/2774/tahiti-pro-teahupoo","round_480_heat_2",2,6.1,12.35,3.52
"Jeremy Flores","2016/mct/1540/billabong-pipe-masters","round_339_heat_1",2,13.84,12.35,3.52
"Jeremy Flores","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_5_heat_3",2,10.53,12.35,3.52
"Jeremy Flores","2018/mct/2647/quiksilver-pro-gold-coast","round_435_heat_5",2,13.1,12.35,3.52
"Jeremy Flores","2018/mct/2856/billabong-pipe-masters","round_502_heat_7",2,2.64,12.35,3.52
"Jeremy Flores","2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_12",2,16.7,12.35,3.52
"Jeremy Flores","2017/mct/1979/billabong-pipe-masters","round_425_heat_1",3,10.17,12.35,3.52
"Jeremy Flores","2017/mct/1920/billabong-pro-tahiti","round_395_heat_2",2,13.27,12.35,3.52
"Jeremy Flores","2015/mct/1267/billabong-pro-tahiti","round_220_heat_4",3,14.66,12.35,3.52
"Jeremy Flores","2014/mct/708/hurley-pro-at-trestles","round_138_heat_2",2,10.16,12.35,3.52
"Jeremy Flores","2015/mct/1234/oi-rio-pro","round_195_heat_8",2,10.77,12.35,3.52
"Jeremy Flores","2013/mct/615/billabong-pipe-masters","round_77_heat_4",2,10.76,12.35,3.52
"Jeremy Flores","2017/mct/1900/corona-open-j-bay","round_385_heat_4",3,17,12.35,3.52
"Jeremy Flores","2015/mct/1236/fiji-pro","round_202_heat_11",2,17.7,12.35,3.52
"Jeremy Flores","2014/mct/674/j-bay-open","round_121_heat_11",3,6.33,12.35,3.52
"Jeremy Flores","2016/mct/1418/drug-aware-margaret-river-pro","round_275_heat_10",2,16.2,12.35,3.52
"Jeremy Flores","2015/mct/1207/quiksilver-pro-gold-coast","round_169_heat_7",3,12.67,12.35,3.52
"Jeremy Flores","2017/mct/1979/billabong-pipe-masters","round_428_heat_3",3,15.37,12.35,3.52
"Jeremy Flores","2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_7",2,6.03,12.35,3.52
"Jeremy Flores","2013/mct/547/oakley-pro-bali","round_33_heat_11",3,16.94,12.35,3.52
"Jeremy Flores","2017/mct/1979/billabong-pipe-masters","round_432_heat_1",2,16.23,12.35,3.52
"Jeremy Flores","2014/mct/664/billabong-rio-pro","round_105_heat_4",3,12.2,12.35,3.52
"Jeremy Flores","2016/mct/1413/rip-curl-pro-bells-beach","round_265_heat_1",3,13.6,12.35,3.52
"Jeremy Flores","2016/mct/1434/oi-rio-pro","round_282_heat_5",2,11.77,12.35,3.52
"Jeremy Flores","2013/mct/529/rip-curl-pro-bells-beach","round_9_heat_9",3,15.9,12.35,3.52
"Jeremy Flores","2015/mct/1317/billabong-pipe-masters","round_249_heat_8",3,11.27,12.35,3.52
"Jeremy Flores","2019/mct/2923/quiksilver-pro-france","round_561_heat_1",2,16.33,12.35,3.52
"Jeremy Flores","2017/mct/1867/outerknown-fiji-pro","round_377_heat_2",3,7.74,12.35,3.52
"Jeremy Flores","2015/mct/1267/billabong-pro-tahiti","round_219_heat_11",2,18.87,12.35,3.52
"Jeremy Flores","2017/mct/1935/hurley-pro-at-trestles","round_401_heat_3",3,14.4,12.35,3.52
"Jeremy Flores","2018/mct/2856/billabong-pipe-masters","round_501_heat_8",2,5.56,12.35,3.52
"Jeremy Flores","2017/mct/1920/billabong-pro-tahiti","round_394_heat_10",2,18.77,12.35,3.52
"Jeremy Flores","2019/mct/2913/margaret-river-pro","round_528_heat_11",3,13.34,12.35,3.52
"Jeremy Flores","2015/mct/1236/fiji-pro","round_203_heat_11",2,10.6,12.35,3.52
"Jeremy Flores","2018/mct/2803/quiksilver-pro-france","round_482_heat_12",3,5.9,12.35,3.52
"Jeremy Flores","2015/mct/1222/rip-curl-pro-bells-beach","round_177_heat_1",3,15.33,12.35,3.52
"Jeremy Flores","2013/mct/529/rip-curl-pro-bells-beach","round_10_heat_4",2,14.1,12.35,3.52
"Jeremy Flores","2013/mct/594/quiksilver-pro-france","round_59_heat_8",2,2.67,12.35,3.52
"Jeremy Flores","2016/mct/1522/meo-rip-curl-pro-portugal","round_333_heat_3",2,6.17,12.35,3.52
"Jeremy Flores","2013/mct/540/volcom-fiji-pro","round_27_heat_4",2,14,12.35,3.52
"Jeremy Flores","2018/mct/2774/tahiti-pro-teahupoo","round_476_heat_10",2,9.9,12.35,3.52
"Jeremy Flores","2013/mct/594/quiksilver-pro-france","round_57_heat_11",3,16.23,12.35,3.52
"Jeremy Flores","2013/mct/519/quiksilver-pro-gold-coast","round_4_heat_1",3,13.83,12.35,3.52
"Jeremy Flores","2017/mct/1867/outerknown-fiji-pro","round_379_heat_9",2,13.84,12.35,3.52
"Jeremy Flores","2019/mct/2923/quiksilver-pro-france","round_562_heat_1",2,15,12.35,3.52
"Jeremy Flores","2015/mct/1302/quiksilver-pro-france","round_233_heat_8",3,2.83,12.35,3.52
"Jeremy Flores","2019/mct/2923/quiksilver-pro-france","round_559_heat_1",2,15.5,12.35,3.52
"Jeremy Flores","2017/mct/1935/hurley-pro-at-trestles","round_406_heat_3",2,13.8,12.35,3.52
"Jeremy Flores","2021/mct/3862/rip-curl-rottnest-search-presented-by-corona","round_30_heat_2",3,9.1,12.35,3.52
"Jeremy Flores","2015/mct/1281/hurley-pro-at-trestles","round_225_heat_7",3,14.27,12.35,3.52
"Jeremy Flores","2017/mct/1822/rip-curl-pro-bells-beach","round_363_heat_9",2,15.5,12.35,3.52
"Jeremy Flores","2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_3",2,14.6,12.35,3.52
"Jeremy Flores","2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_14",2,14.03,12.35,3.52
"Jeremy Flores","2017/mct/1961/meo-rip-curl-pro-portugal","round_417_heat_7",3,4.33,12.35,3.52
"Jeremy Flores","2017/mct/1935/hurley-pro-at-trestles","round_404_heat_3",3,15.94,12.35,3.52
"Jeremy Flores","2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_7",3,13.13,12.35,3.52
"Jeremy Flores","2013/mct/540/volcom-fiji-pro","round_29_heat_1",2,14.43,12.35,3.52
"Jeremy Flores","2018/mct/2647/quiksilver-pro-gold-coast","round_433_heat_9",3,12.24,12.35,3.52
"Jeremy Flores","2013/mct/589/hurley-pro-trestles","round_50_heat_8",2,13.5,12.35,3.52
"Jeremy Flores","2016/mct/1513/quiksilver-pro-france","round_321_heat_7",3,6.5,12.35,3.52
"Jeremy Flores","2015/mct/1236/fiji-pro","round_207_heat_2",2,16.57,12.35,3.52
"Jeremy Flores","2018/mct/2856/billabong-pipe-masters","round_500_heat_10",3,14,12.35,3.52
"Jeremy Flores","2019/mct/2919/tahiti-pro-teahupoo","round_553_heat_3",2,2.5,12.35,3.52
"Jeremy Flores","2019/mct/2923/quiksilver-pro-france","round_556_heat_12",3,9.1,12.35,3.52
"Jeremy Flores","2015/mct/1307/moche-rip-curl-pro-portugal","round_241_heat_9",3,13.07,12.35,3.52
"Jeremy Flores","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_1_heat_9",3,12.73,12.35,3.52
"Jeremy Flores","2013/mct/519/quiksilver-pro-gold-coast","round_5_heat_1",2,13.33,12.35,3.52
"Jeremy Flores","2017/mct/1979/billabong-pipe-masters","round_430_heat_3",2,12.76,12.35,3.52
"Jeremy Flores","2013/mct/519/quiksilver-pro-gold-coast","round_2_heat_6",2,15.23,12.35,3.52
"Jeremy Flores","2013/mct/596/rip-curl-pro-portugal","round_66_heat_8",2,11.13,12.35,3.52
"Jeremy Flores","2015/mct/1234/oi-rio-pro","round_193_heat_1",3,12.17,12.35,3.52
"Jeremy Flores","2018/mct/2774/tahiti-pro-teahupoo","round_479_heat_4",2,13.34,12.35,3.52
"Jeremy Flores","2016/mct/1522/meo-rip-curl-pro-portugal","round_331_heat_7",2,15.77,12.35,3.52
"Jeremy Flores","2019/mct/2909/rip-curl-pro-bells-beach","round_514_heat_1",3,9.97,12.35,3.52
"Jeremy Flores","2013/mct/573/billabong-pro-teahupoo","round_41_heat_10",3,13.27,12.35,3.52
"Jeremy Flores","2021/mct/3862/rip-curl-rottnest-search-presented-by-corona","round_29_heat_10",3,12.53,12.35,3.52
"Jeremy Flores","2014/mct/639/quiksilver-pro-gold-coast","round_83_heat_8",2,5.33,12.35,3.52
"Jeremy Flores","2014/mct/713/quiksilver-pro-france","round_145_heat_3",3,16.73,12.35,3.52
"Jeremy Flores","2019/mct/2908/quiksilver-pro-gold-coast","round_507_heat_8",3,8.9,12.35,3.52
"Jeremy Flores","2013/mct/589/hurley-pro-trestles","round_49_heat_10",3,11.96,12.35,3.52
"Jeremy Flores","2016/mct/1540/billabong-pipe-masters","round_342_heat_1",2,12.67,12.35,3.52
"Jeremy Flores","2018/mct/2705/oi-rio-pro","round_448_heat_9",2,13.66,12.35,3.52
"Jeremy Flores","2014/mct/708/hurley-pro-at-trestles","round_137_heat_3",3,13.77,12.35,3.52
"Jeremy Flores","2013/mct/615/billabong-pipe-masters","round_76_heat_4",3,12.57,12.35,3.52
"Jeremy Flores","2014/mct/730/billabong-pipe-masters","round_161_heat_7",3,9.3,12.35,3.52
"Jeremy Flores","2016/mct/1418/drug-aware-margaret-river-pro","round_274_heat_1",2,14.8,12.35,3.52
"Jeremy Flores","2019/mct/2916/oi-rio-pro","round_535_heat_12",3,7.23,12.35,3.52
"Jesse Mendes","2018/mct/2774/tahiti-pro-teahupoo","round_477_heat_3",2,9.4,10.51,2.37
"Jesse Mendes","2018/mct/2647/quiksilver-pro-gold-coast","round_433_heat_12",3,9.8,10.51,2.37
"Jesse Mendes","2017/mct/1854/oi-rio-pro","round_370_heat_3",2,10.66,10.51,2.37
"Jesse Mendes","2019/mct/2923/quiksilver-pro-france","round_558_heat_16",2,11.77,10.51,2.37
"Jesse Mendes","2018/mct/2705/oi-rio-pro","round_447_heat_5",3,13.43,10.51,2.37
"Jesse Mendes","2019/mct/2912/corona-bali-protected","round_524_heat_8",2,5.86,10.51,2.37
"Jesse Mendes","2018/mct/2647/quiksilver-pro-gold-coast","round_434_heat_12",2,11.13,10.51,2.37
"Jesse Mendes","2019/mct/2916/oi-rio-pro","round_537_heat_8",2,11.6,10.51,2.37
"Jesse Mendes","2018/mct/2714/corona-bali-protected","round_455_heat_9",2,12.33,10.51,2.37
"Jesse Mendes","2019/mct/2913/margaret-river-pro","round_530_heat_8",2,9.2,10.51,2.37
"Jesse Mendes","2018/mct/2714/corona-bali-protected","round_454_heat_9",3,10.4,10.51,2.37
"Jesse Mendes","2019/mct/2919/tahiti-pro-teahupoo","round_550_heat_4",3,9.93,10.51,2.37
"Jesse Mendes","2018/mct/2856/billabong-pipe-masters","round_500_heat_10",3,9.2,10.51,2.37
"Jesse Mendes","2019/mct/2908/quiksilver-pro-gold-coast","round_507_heat_11",3,10.9,10.51,2.37
"Jesse Mendes","2019/mct/2924/meo-rip-curl-pro-portugal","round_564_heat_3",3,15.9,10.51,2.37
"Jesse Mendes","2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_7",2,9.67,10.51,2.37
"Jesse Mendes","2019/mct/2908/quiksilver-pro-gold-coast","round_509_heat_3",2,8.5,10.51,2.37
"Jesse Mendes","2018/mct/2856/billabong-pipe-masters","round_501_heat_9",2,5.4,10.51,2.37
"Jesse Mendes","2019/mct/2924/meo-rip-curl-pro-portugal","round_563_heat_9",3,7.33,10.51,2.37
"Jesse Mendes","2019/mct/2924/meo-rip-curl-pro-portugal","round_565_heat_12",2,11.2,10.51,2.37
"Jesse Mendes","2019/mct/2919/tahiti-pro-teahupoo","round_549_heat_11",3,6.26,10.51,2.37
"Jesse Mendes","2019/mct/2912/corona-bali-protected","round_522_heat_4",3,8.43,10.51,2.37
"Jesse Mendes","2019/mct/2927/billabong-pipe-masters","round_570_heat_8",3,7.33,10.51,2.37
"Jesse Mendes","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_463_heat_2",2,14.33,10.51,2.37
"Jesse Mendes","2019/mct/2912/corona-bali-protected","round_521_heat_8",3,8.17,10.51,2.37
"Jesse Mendes","2018/mct/2714/corona-bali-protected","round_457_heat_1",3,11.66,10.51,2.37
"Jesse Mendes","2017/mct/1854/oi-rio-pro","round_369_heat_4",3,12.63,10.51,2.37
"Jesse Mendes","2019/mct/2916/oi-rio-pro","round_538_heat_4",2,13.6,10.51,2.37
"Jesse Mendes","2018/mct/2671/rip-curl-pro-bells-beach","round_442_heat_3",2,10.33,10.51,2.37
"Jesse Mendes","2018/mct/2705/oi-rio-pro","round_448_heat_9",2,10.6,10.51,2.37
"Jesse Mendes","2018/mct/2856/billabong-pipe-masters","round_502_heat_10",2,7.17,10.51,2.37
"Jesse Mendes","2019/mct/2924/meo-rip-curl-pro-portugal","round_566_heat_6",2,12.46,10.51,2.37
"Jesse Mendes","2019/mct/2919/tahiti-pro-teahupoo","round_551_heat_13",2,11.07,10.51,2.37
"Jesse Mendes","2018/mct/2747/corona-open-j-bay","round_468_heat_11",3,10.94,10.51,2.37
"Jesse Mendes","2019/mct/2913/margaret-river-pro","round_528_heat_11",3,14.6,10.51,2.37
"Jesse Mendes","2019/mct/2916/oi-rio-pro","round_535_heat_11",3,11.53,10.51,2.37
"Jesse Mendes","2018/mct/2714/corona-bali-protected","round_456_heat_1",2,13.34,10.51,2.37
"Jesse Mendes","2019/mct/2909/rip-curl-pro-bells-beach","round_514_heat_11",3,7.53,10.51,2.37
"Jesse Mendes","2019/mct/2917/corona-open-j-bay","round_542_heat_3",3,6.74,10.51,2.37
"Jesse Mendes","2018/mct/2803/quiksilver-pro-france","round_482_heat_10",3,10.83,10.51,2.37
"Jesse Mendes","2018/mct/2825/meo-rip-curl-pro-portugal","round_491_heat_1",2,13.3,10.51,2.37
"Jesse Mendes","2018/mct/2856/billabong-pipe-masters","round_503_heat_4",3,7,10.51,2.37
"Jesse Mendes","2018/mct/2825/meo-rip-curl-pro-portugal","round_489_heat_10",3,8.83,10.51,2.37
"Jesse Mendes","2018/mct/2774/tahiti-pro-teahupoo","round_476_heat_11",2,10.03,10.51,2.37
"Jesse Mendes","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_462_heat_11",2,9.37,10.51,2.37
"Jesse Mendes","2018/mct/2671/rip-curl-pro-bells-beach","round_440_heat_12",3,11.27,10.51,2.37
"Jesse Mendes","2019/mct/2923/quiksilver-pro-france","round_556_heat_9",3,11.67,10.51,2.37
"Jesse Mendes","2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_5",3,11.07,10.51,2.37
"Jesse Mendes","2018/mct/2803/quiksilver-pro-france","round_483_heat_9",2,11.43,10.51,2.37
"Jesse Mendes","2019/mct/2917/corona-open-j-bay","round_543_heat_3",3,11.83,10.51,2.37
"Jesse Mendes","2019/mct/2909/rip-curl-pro-bells-beach","round_515_heat_3",3,11.46,10.51,2.37
"Jesse Mendes","2019/mct/2927/billabong-pipe-masters","round_573_heat_7",2,8.5,10.51,2.37
"Jesse Mendes","2019/mct/2912/corona-bali-protected","round_523_heat_16",2,11.2,10.51,2.37
"Jesse Mendes","2018/mct/2747/corona-open-j-bay","round_469_heat_10",2,15.26,10.51,2.37
"Jesse Mendes","2018/mct/2671/rip-curl-pro-bells-beach","round_441_heat_12",2,14.26,10.51,2.37
"Jesse Mendes","2018/mct/2774/tahiti-pro-teahupoo","round_475_heat_11",3,11,10.51,2.37
"Jesse Mendes","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_461_heat_6",3,10,10.51,2.37
"Jesse Mendes","2019/mct/2927/billabong-pipe-masters","round_572_heat_13",2,9.1,10.51,2.37
"Joan Duru","2019/mct/2916/oi-rio-pro","round_535_heat_12",3,10.76,11.74,3.37
"Joan Duru","2017/mct/1961/meo-rip-curl-pro-portugal","round_418_heat_9",2,9.23,11.74,3.37
"Joan Duru","2017/mct/1867/outerknown-fiji-pro","round_382_heat_3",2,10.7,11.74,3.37
"Joan Duru","2017/mct/1961/meo-rip-curl-pro-portugal","round_417_heat_9",3,4.73,11.74,3.37
"Joan Duru","2017/mct/1867/outerknown-fiji-pro","round_379_heat_7",2,17.6,11.74,3.37
"Joan Duru","2019/mct/2923/quiksilver-pro-france","round_558_heat_15",2,7.56,11.74,3.37
"Joan Duru","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_462_heat_12",2,14.57,11.74,3.37
"Joan Duru","2018/mct/2856/billabong-pipe-masters","round_501_heat_12",2,16.6,11.74,3.37
"Joan Duru","2019/mct/2912/corona-bali-protected","round_524_heat_2",2,13.87,11.74,3.37
"Joan Duru","2019/mct/2917/corona-open-j-bay","round_544_heat_2",2,11.27,11.74,3.37
"Joan Duru","2017/mct/1900/corona-open-j-bay","round_387_heat_1",2,15.5,11.74,3.37
"Joan Duru","2017/mct/1920/billabong-pro-tahiti","round_396_heat_4",3,12.33,11.74,3.37
"Joan Duru","2019/mct/2908/quiksilver-pro-gold-coast","round_507_heat_4",3,11.1,11.74,3.37
"Joan Duru","2017/mct/1920/billabong-pro-tahiti","round_395_heat_10",2,16.4,11.74,3.37
"Joan Duru","2018/mct/2856/billabong-pipe-masters","round_500_heat_3",3,11.67,11.74,3.37
"Joan Duru","2019/mct/2912/corona-bali-protected","round_523_heat_3",2,12.14,11.74,3.37
"Joan Duru","2018/mct/2856/billabong-pipe-masters","round_502_heat_11",2,8.2,11.74,3.37
"Joan Duru","2018/mct/2825/meo-rip-curl-pro-portugal","round_494_heat_2",2,13.6,11.74,3.37
"Joan Duru","2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_8",2,10.53,11.74,3.37
"Joan Duru","2018/mct/2714/corona-bali-protected","round_455_heat_8",2,7,11.74,3.37
"Joan Duru","2018/mct/2825/meo-rip-curl-pro-portugal","round_495_heat_1",2,10.77,11.74,3.37
"Joan Duru","2017/mct/1950/quiksilver-pro-france","round_413_heat_3",2,13.37,11.74,3.37
"Joan Duru","2018/mct/2825/meo-rip-curl-pro-portugal","round_491_heat_7",2,12.5,11.74,3.37
"Joan Duru","2016/mct/1513/quiksilver-pro-france","round_321_heat_6",3,15.34,11.74,3.37
"Joan Duru","2017/mct/1935/hurley-pro-at-trestles","round_402_heat_7",2,14.83,11.74,3.37
"Joan Duru","2019/mct/2916/oi-rio-pro","round_538_heat_2",2,10.83,11.74,3.37
"Joan Duru","2018/mct/2825/meo-rip-curl-pro-portugal","round_492_heat_3",3,11.5,11.74,3.37
"Joan Duru","2017/mct/1935/hurley-pro-at-trestles","round_403_heat_11",2,14.5,11.74,3.37
"Joan Duru","2019/mct/2919/tahiti-pro-teahupoo","round_552_heat_3",2,9.27,11.74,3.37
"Joan Duru","2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_7",3,14.17,11.74,3.37
"Joan Duru","2018/mct/2774/tahiti-pro-teahupoo","round_476_heat_6",2,6,11.74,3.37
"Joan Duru","2018/mct/2647/quiksilver-pro-gold-coast","round_433_heat_4",3,11.3,11.74,3.37
"Joan Duru","2018/mct/2705/oi-rio-pro","round_448_heat_10",2,15.67,11.74,3.37
"Joan Duru","2017/mct/1950/quiksilver-pro-france","round_409_heat_7",3,18,11.74,3.37
"Joan Duru","2018/mct/2671/rip-curl-pro-bells-beach","round_440_heat_6",3,10.83,11.74,3.37
"Joan Duru","2019/mct/2908/quiksilver-pro-gold-coast","round_509_heat_10",2,14.57,11.74,3.37
"Joan Duru","2018/mct/2825/meo-rip-curl-pro-portugal","round_493_heat_3",2,11.57,11.74,3.37
"Joan Duru","2017/mct/1867/outerknown-fiji-pro","round_378_heat_6",2,13,11.74,3.37
"Joan Duru","2019/mct/2913/margaret-river-pro","round_528_heat_4",3,12.84,11.74,3.37
"Joan Duru","2017/mct/1867/outerknown-fiji-pro","round_381_heat_3",2,17.33,11.74,3.37
"Joan Duru","2017/mct/1867/outerknown-fiji-pro","round_380_heat_3",3,13.5,11.74,3.37
"Joan Duru","2017/mct/1900/corona-open-j-bay","round_385_heat_11",3,6.17,11.74,3.37
"Joan Duru","2019/mct/2912/corona-bali-protected","round_521_heat_11",3,9.5,11.74,3.37
"Joan Duru","2019/mct/2913/margaret-river-pro","round_530_heat_14",2,14.1,11.74,3.37
"Joan Duru","2017/mct/1950/quiksilver-pro-france","round_412_heat_4",3,8.67,11.74,3.37
"Joan Duru","2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_6",2,12.03,11.74,3.37
"Joan Duru","2017/mct/1867/outerknown-fiji-pro","round_377_heat_1",3,3.94,11.74,3.37
"Joan Duru","2018/mct/2714/corona-bali-protected","round_454_heat_8",3,13.04,11.74,3.37
"Joan Duru","2019/mct/2924/meo-rip-curl-pro-portugal","round_563_heat_6",3,8.6,11.74,3.37
"Joan Duru","2018/mct/2747/corona-open-j-bay","round_468_heat_8",3,15.67,11.74,3.37
"Joan Duru","2019/mct/2919/tahiti-pro-teahupoo","round_549_heat_5",3,9.37,11.74,3.37
"Joan Duru","2018/mct/2747/corona-open-j-bay","round_469_heat_8",2,11.34,11.74,3.37
"Joan Duru","2018/mct/2647/quiksilver-pro-gold-coast","round_434_heat_11",2,12.17,11.74,3.37
"Joan Duru","2017/mct/1822/rip-curl-pro-bells-beach","round_363_heat_12",2,14.44,11.74,3.37
"Joan Duru","2017/mct/1854/oi-rio-pro","round_369_heat_9",3,15.7,11.74,3.37
"Joan Duru","2019/mct/2923/quiksilver-pro-france","round_556_heat_5",3,10.6,11.74,3.37
"Joan Duru","2018/mct/2705/oi-rio-pro","round_447_heat_4",3,10.93,11.74,3.37
"Joan Duru","2017/mct/1854/oi-rio-pro","round_370_heat_7",2,12.4,11.74,3.37
"Joan Duru","2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_6",2,16.24,11.74,3.37
"Joan Duru","2017/mct/1900/corona-open-j-bay","round_386_heat_10",2,15.87,11.74,3.37
"Joan Duru","2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_9",3,16.4,11.74,3.37
"Joan Duru","2017/mct/1979/billabong-pipe-masters","round_425_heat_8",3,11.9,11.74,3.37
"Joan Duru","2018/mct/2825/meo-rip-curl-pro-portugal","round_490_heat_7",2,12.83,11.74,3.37
"Joan Duru","2018/mct/2803/quiksilver-pro-france","round_482_heat_2",3,9.5,11.74,3.37
"Joan Duru","2017/mct/1935/hurley-pro-at-trestles","round_401_heat_9",3,14.07,11.74,3.37
"Joan Duru","2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_10",3,4.5,11.74,3.37
"Joan Duru","2019/mct/2916/oi-rio-pro","round_537_heat_4",2,12.4,11.74,3.37
"Joan Duru","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_463_heat_11",2,12.67,11.74,3.37
"Joan Duru","2016/mct/1513/quiksilver-pro-france","round_322_heat_1",2,14.33,11.74,3.37
"Joan Duru","2018/mct/2803/quiksilver-pro-france","round_484_heat_12",2,10.36,11.74,3.37
"Joan Duru","2017/mct/1920/billabong-pro-tahiti","round_393_heat_4",3,12.26,11.74,3.37
"Joan Duru","2018/mct/2856/billabong-pipe-masters","round_503_heat_4",3,10.8,11.74,3.37
"Joan Duru","2017/mct/1900/corona-open-j-bay","round_389_heat_1",2,15.27,11.74,3.37
"Joan Duru","2018/mct/2774/tahiti-pro-teahupoo","round_475_heat_1",3,8.2,11.74,3.37
"Joan Duru","2017/mct/1950/quiksilver-pro-france","round_411_heat_11",2,12.63,11.74,3.37
"Joan Duru","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_464_heat_4",3,7.44,11.74,3.37
"Joan Duru","2018/mct/2856/billabong-pipe-masters","round_504_heat_4",2,10.07,11.74,3.37
"Joan Duru","2019/mct/2909/rip-curl-pro-bells-beach","round_515_heat_4",3,7.64,11.74,3.37
"Joan Duru","2017/mct/1900/corona-open-j-bay","round_388_heat_1",3,16.07,11.74,3.37
"Joan Duru","2019/mct/2919/tahiti-pro-teahupoo","round_551_heat_6",2,14.67,11.74,3.37
"Joan Duru","2018/mct/2825/meo-rip-curl-pro-portugal","round_489_heat_8",3,3.17,11.74,3.37
"Joan Duru","2019/mct/2917/corona-open-j-bay","round_542_heat_1",3,10.57,11.74,3.37
"Joan Duru","2018/mct/2671/rip-curl-pro-bells-beach","round_441_heat_12",2,12.8,11.74,3.37
"Joan Duru","2019/mct/2927/billabong-pipe-masters","round_572_heat_8",2,14.23,11.74,3.37
"Joan Duru","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_461_heat_5",3,1.97,11.74,3.37
"Joan Duru","2019/mct/2924/meo-rip-curl-pro-portugal","round_565_heat_15",2,11.1,11.74,3.37
"Joan Duru","2017/mct/1979/billabong-pipe-masters","round_426_heat_12",2,6.54,11.74,3.37
"Joan Duru","2019/mct/2909/rip-curl-pro-bells-beach","round_514_heat_5",3,11,11.74,3.37
"Joan Duru","2017/mct/1920/billabong-pro-tahiti","round_398_heat_4",2,9,11.74,3.37
"Joan Duru","2018/mct/2803/quiksilver-pro-france","round_483_heat_5",2,11.44,11.74,3.37
"Joan Duru","2019/mct/2927/billabong-pipe-masters","round_570_heat_11",3,15,11.74,3.37
"Jocelyn Poulou","2013/mct/573/billabong-pro-teahupoo","round_41_heat_6",3,8.8,9.65,1.2
