"event_name","heat_name","player_number","player_name","player_score"
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_5",3,"Nat Young",10.66
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_6",3,"John John Florence",16.83
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_6",3,"Connor O'Leary",8.2
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_6",3,"Mikey Wright",13.5
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_7",3,"Kelly Slater",11.2
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_7",3,"Mick Fanning",13.27
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_7",3,"Jeremy Flores",13.13
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_8",3,"Julian Wilson",16.8
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_8",3,"Caio Ibelli",10.9
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_8",3,"Leonardo Fioravanti",12.07
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_9",3,"Joel Parkinson",16.86
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_9",3,"Italo Ferreira",11.66
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_9",3,"Joan Duru",16.4
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_10",3,"Filipe Toledo",15.1
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_10",3,"Adrian Buchan",13.43
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_10",3,"Frederico Morais",15.7
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_11",3,"Adriano de Souza",16.17
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_11",3,"Josh Kerr",11.33
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_11",3,"Bede Durbidge",15.44
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_12",3,"Sebastian Zietz",12.2
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_12",3,"Owen Wright",16.83
"2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_12",3,"Ethan Ewing",15.27
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_1",2,"Michel Bourez",13.2
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_1",2,"Mikey Wright",14.17
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_2",2,"Kelly Slater",14.03
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_2",2,"Nat Young",12.94
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_3",2,"Filipe Toledo",11.77
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_3",2,"Ezekiel Lau",12.33
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_4",2,"Sebastian Zietz",16.4
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_4",2,"Jack Freestone",14
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_5",2,"Josh Kerr",10.1
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_5",2,"Ian Gouveia",11.57
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_6",2,"Adrian Buchan",15.97
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_6",2,"Jeremy Flores",16
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_7",2,"Italo Ferreira",17.83
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_7",2,"Leonardo Fioravanti",11.7
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_8",2,"Caio Ibelli",16.8
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_8",2,"Joan Duru",10.53
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_9",2,"Conner Coffin",14.23
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_9",2,"Bede Durbidge",12.73
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_10",2,"Stuart Kennedy",16.27
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_10",2,"Ethan Ewing",13.37
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_11",2,"Kanoa Igarashi",13.67
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_11",2,"Connor O'Leary",15.03
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_12",2,"Wiggolly Dantas",13.1
"2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_12",2,"Miguel Pupo",15.77
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_1",2,"Kolohe Andino",13.87
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_1",2,"Jadson Andre",12.84
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_2",2,"Adriano de Souza",14.93
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_2",2,"Stuart Kennedy",12.07
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_3",2,"Matt Wilkinson",15.1
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_3",2,"Jeremy Flores",14.6
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_4",2,"Joel Parkinson",17.24
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_4",2,"Miguel Pupo",13.54
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_5",2,"Italo Ferreira",14.6
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_5",2,"Caio Ibelli",13.27
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_6",2,"John John Florence",15.47
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_6",2,"Mikey Wright",14.17
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_7",2,"Jordy Smith",17.3
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_7",2,"Ezekiel Lau",17
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_8",2,"Owen Wright",15.1
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_8",2,"Mick Fanning",15
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_9",2,"Julian Wilson",14.7
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_9",2,"Connor O'Leary",14.93
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_10",2,"Kelly Slater",14.9
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_10",2,"Frederico Morais",11.17
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_11",2,"Sebastian Zietz",14.2
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_11",2,"Conner Coffin",14.33
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_12",2,"Gabriel Medina",19
"2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_12",2,"Ian Gouveia",14.56
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_1",3,"Kolohe Andino",8.3
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_1",3,"Adriano de Souza",14.97
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_1",3,"Matt Wilkinson",17.07
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_2",3,"Joel Parkinson",9.73
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_2",3,"Italo Ferreira",13.1
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_2",3,"John John Florence",14.17
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_3",3,"Jordy Smith",9.77
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_3",3,"Owen Wright",10.66
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_3",3,"Connor O'Leary",10.77
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_4",3,"Kelly Slater",12.07
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_4",3,"Conner Coffin",11.17
"2017/mct/1800/quiksilver-pro-gold-coast","round_348_heat_4",3,"Gabriel Medina",15.76
"2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_1",2,"Adriano de Souza",12.43
"2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_1",2,"Joel Parkinson",17.23
"2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_2",2,"Italo Ferreira",12.8
"2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_2",2,"Kolohe Andino",10.56
"2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_3",2,"Owen Wright",14.76
"2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_3",2,"Conner Coffin",14.17
"2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_4",2,"Kelly Slater",14.7
"2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_4",2,"Jordy Smith",13.3
"2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_1",2,"Matt Wilkinson",15
"2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_1",2,"Joel Parkinson",12.37
"2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_2",2,"John John Florence",14.86
"2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_2",2,"Italo Ferreira",12.33
"2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_3",2,"Connor O'Leary",11.76
"2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_3",2,"Owen Wright",13
"2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_4",2,"Gabriel Medina",14.34
"2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_4",2,"Kelly Slater",13.83
"2017/mct/1800/quiksilver-pro-gold-coast","round_351_heat_1",2,"Matt Wilkinson",15.9
"2017/mct/1800/quiksilver-pro-gold-coast","round_351_heat_1",2,"John John Florence",15.5
"2017/mct/1800/quiksilver-pro-gold-coast","round_351_heat_2",2,"Owen Wright",15.74
"2017/mct/1800/quiksilver-pro-gold-coast","round_351_heat_2",2,"Gabriel Medina",10.44
"2017/mct/1800/quiksilver-pro-gold-coast","round_352_heat_1",2,"Matt Wilkinson",13.5
"2017/mct/1800/quiksilver-pro-gold-coast","round_352_heat_1",2,"Owen Wright",14.66
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_1",3,"Kelly Slater",8.07
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_1",3,"Mick Fanning",6.67
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_1",3,"Leonardo Fioravanti",1
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_2",3,"Kolohe Andino",8.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_2",3,"Stuart Kennedy",1.2
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_2",3,"Ezekiel Lau",7
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_3",3,"Matt Wilkinson",3.1
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_3",3,"Miguel Pupo",3.17
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_3",3,"Jack Freestone",6.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_4",3,"Jordy Smith",13.76
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_4",3,"Kanoa Igarashi",1.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_4",3,"Nat Young",12
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_5",3,"Gabriel Medina",7.26
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_5",3,"Wiggolly Dantas",5.3
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_5",3,"Jesse Mendes",11.07
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_6",3,"John John Florence",13.67
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_6",3,"Frederico Morais",3.4
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_6",3,"Jacob Willcox",4.4
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_7",3,"Owen Wright",8.7
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_7",3,"Connor O'Leary",12.4
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_7",3,"Ian Gouveia",12.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_8",3,"Joel Parkinson",8.7
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_8",3,"Caio Ibelli",9.16
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_8",3,"Jadson Andre",4.8
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_9",3,"Adriano de Souza",10.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_9",3,"Adrian Buchan",6.24
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_9",3,"Jeremy Flores",12.6
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_10",3,"Michel Bourez",10.4
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_10",3,"Conner Coffin",2.56
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_10",3,"Joan Duru",4.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_11",3,"Julian Wilson",4.9
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_11",3,"Bede Durbidge",3.33
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_12",3,"Filipe Toledo",1.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_12",3,"Sebastian Zietz",14.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_12",3,"Ethan Ewing",5.17
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_1",2,"Gabriel Medina",9
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_1",2,"Jacob Willcox",10.53
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_2",2,"Matt Wilkinson",11.84
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_2",2,"Nat Young",14.6
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_3",2,"Owen Wright",14.4
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_3",2,"Ezekiel Lau",13
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_4",2,"Joel Parkinson",15.86
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_4",2,"Leonardo Fioravanti",14.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_5",2,"Adriano de Souza",14.6
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_5",2,"Jadson Andre",10.84
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_6",2,"Filipe Toledo",15
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_6",2,"Joan Duru",12.03
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_7",2,"Josh Kerr",11.34
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_7",2,"Bede Durbidge",11.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_8",2,"Conner Coffin",14.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_8",2,"Ethan Ewing",12.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_9",2,"Adrian Buchan",16.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_9",2,"Frederico Morais",15.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_10",2,"Connor O'Leary",13.43
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_10",2,"Wiggolly Dantas",8.94
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_11",2,"Mick Fanning",12.76
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_11",2,"Kanoa Igarashi",12.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_12",2,"Stuart Kennedy",9.17
"2017/mct/1809/drug-aware-margaret-river-pro","round_354_heat_12",2,"Miguel Pupo",10.87
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_1",2,"Kelly Slater",11.07
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_1",2,"Jack Freestone",13.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_2",2,"Julian Wilson",16.84
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_2",2,"Miguel Pupo",3.33
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_3",2,"Owen Wright",14.24
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_3",2,"Ian Gouveia",11.67
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_4",2,"Michel Bourez",13.27
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_4",2,"Kanoa Igarashi",10.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_5",2,"Conner Coffin",15.57
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_5",2,"Adrian Buchan",11.43
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_6",2,"John John Florence",19.27
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_6",2,"Jacob Willcox",14.94
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_7",2,"Jordy Smith",12.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_7",2,"Jesse Mendes",9.67
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_8",2,"Sebastian Zietz",15.34
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_8",2,"Caio Ibelli",14.16
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_9",2,"Adriano de Souza",17.67
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_9",2,"Bede Durbidge",15.66
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_10",2,"Joel Parkinson",8.53
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_10",2,"Jeremy Flores",16.8
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_11",2,"Filipe Toledo",11.96
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_11",2,"Connor O'Leary",9.84
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_12",2,"Kolohe Andino",12.54
"2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_12",2,"Nat Young",10.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_1",3,"Owen Wright",17.44
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_1",3,"Jack Freestone",15.8
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_1",3,"Julian Wilson",11.86
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_2",3,"Michel Bourez",15.23
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_2",3,"Conner Coffin",11.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_2",3,"John John Florence",19.16
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_3",3,"Jordy Smith",9.96
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_3",3,"Sebastian Zietz",13.4
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_3",3,"Adriano de Souza",16.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_4",3,"Jeremy Flores",14
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_4",3,"Filipe Toledo",13.43
"2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_4",3,"Kolohe Andino",14.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_1",2,"Jack Freestone",14.33
"2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_1",2,"Conner Coffin",7.7
"2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_2",2,"Michel Bourez",15.44
"2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_2",2,"Julian Wilson",14.2
"2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_3",2,"Sebastian Zietz",14.33
"2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_3",2,"Filipe Toledo",15.43
"2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_4",2,"Jeremy Flores",13.66
"2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_4",2,"Jordy Smith",16.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_358_heat_1",2,"Owen Wright",5.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_358_heat_1",2,"Jack Freestone",10.5
"2017/mct/1809/drug-aware-margaret-river-pro","round_358_heat_2",2,"John John Florence",18.04
"2017/mct/1809/drug-aware-margaret-river-pro","round_358_heat_2",2,"Michel Bourez",15.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_358_heat_3",2,"Adriano de Souza",10.33
"2017/mct/1809/drug-aware-margaret-river-pro","round_358_heat_3",2,"Filipe Toledo",12.83
"2017/mct/1809/drug-aware-margaret-river-pro","round_358_heat_4",2,"Kolohe Andino",18.77
"2017/mct/1809/drug-aware-margaret-river-pro","round_358_heat_4",2,"Jordy Smith",16.86
"2017/mct/1809/drug-aware-margaret-river-pro","round_359_heat_1",2,"Jack Freestone",10.57
"2017/mct/1809/drug-aware-margaret-river-pro","round_359_heat_1",2,"John John Florence",19.27
"2017/mct/1809/drug-aware-margaret-river-pro","round_359_heat_2",2,"Filipe Toledo",15
"2017/mct/1809/drug-aware-margaret-river-pro","round_359_heat_2",2,"Kolohe Andino",15.63
"2017/mct/1809/drug-aware-margaret-river-pro","round_360_heat_1",2,"John John Florence",19.03
"2017/mct/1809/drug-aware-margaret-river-pro","round_360_heat_1",2,"Kolohe Andino",13.6
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_1",3,"Matt Wilkinson",12.73
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_1",3,"Mick Fanning",12.4
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_1",3,"Jadson Andre",11.7
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_2",3,"Owen Wright",14.67
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_2",3,"Miguel Pupo",13.33
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_2",3,"Ezekiel Lau",9.77
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_3",3,"Gabriel Medina",15.04
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_3",3,"Stuart Kennedy",12.03
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_3",3,"Leonardo Fioravanti",6.17
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_4",3,"Jordy Smith",13.86
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_4",3,"Kanoa Igarashi",14.43
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_4",3,"Nat Young",16.66
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_5",3,"Kolohe Andino",17.17
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_5",3,"Jack Freestone",11.5
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_5",3,"Samuel Pupo",6.2
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_6",3,"John John Florence",17.2
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_6",3,"Jeremy Flores",13.87
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_6",3,"Glyndyn Ringrose",11.24
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_7",3,"Adriano de Souza",16.2
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_7",3,"Caio Ibelli",10.6
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_7",3,"Joan Duru",14.17
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_8",3,"Kelly Slater",14.6
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_8",3,"Josh Kerr",12.3
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_8",3,"Ian Gouveia",10
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_9",3,"Michel Bourez",15.2
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_9",3,"Connor O'Leary",9.64
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_9",3,"Ethan Ewing",14.86
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_10",3,"Joel Parkinson",12.7
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_10",3,"Adrian Buchan",14.74
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_10",3,"Frederico Morais",11.53
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_11",3,"Filipe Toledo",19.7
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_11",3,"Conner Coffin",14.4
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_11",3,"Bede Durbidge",13.84
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_12",3,"Julian Wilson",16.56
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_12",3,"Sebastian Zietz",11.94
"2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_12",3,"Wiggolly Dantas",14.1
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_1",2,"Jordy Smith",18.4
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_1",2,"Glyndyn Ringrose",8.83
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_2",2,"Joel Parkinson",16.57
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_2",2,"Samuel Pupo",12.83
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_3",2,"Sebastian Zietz",16.93
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_3",2,"Leonardo Fioravanti",16.84
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_4",2,"Conner Coffin",16.4
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_4",2,"Ezekiel Lau",18.4
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_5",2,"Connor O'Leary",13
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_5",2,"Jadson Andre",6.33
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_6",2,"Josh Kerr",14.6
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_6",2,"Joan Duru",16.24
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_7",2,"Caio Ibelli",17.26
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_7",2,"Ian Gouveia",14.67
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_8",2,"Mick Fanning",18.2
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_8",2,"Ethan Ewing",12.03
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_9",2,"Miguel Pupo",14.87
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_9",2,"Frederico Morais",17.94
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_10",2,"Stuart Kennedy",13.74
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_10",2,"Bede Durbidge",17.6
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_11",2,"Kanoa Igarashi",15.8
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_11",2,"Wiggolly Dantas",17
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_12",2,"Jack Freestone",16.64
"2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_12",2,"Jeremy Flores",16.7
"2017/mct/1822/rip-curl-pro-bells-beach","round_363_heat_1",2,"Gabriel Medina",13.57
