2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_9,2,Italo Ferreira,10.16
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_9,2,Sebastian Zietz,2.06
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_10,2,Yago Dora,6.67
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_10,2,Ryan Callinan,9.60
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_11,2,Jeremy Flores,11.17
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_11,2,Joshua Moniz,2.36
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_12,2,Kolohe Andino,8.23
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_12,2,Miguel Pupo,10.47
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_13,2,Gabriel Medina,11.83
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_13,2,Morgan Cibilic,6.34
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_14,2,Jack Freestone,13.00
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_14,2,Frederico Morais,5.23
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_15,2,Michel Bourez,4.33
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_15,2,Jadson Andre,9.66
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_16,2,Kanoa Igarashi,10.00
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_3_heat_16,2,Deivid Silva,9.00
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_1,2,Leonardo Fioravanti,10.33
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_1,2,Peterson Crisanto,6.73
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_2,2,John John Florence,8.50
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_2,2,Matthew McGillivray,5.73
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_3,2,Jordy Smith,11.67
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_3,2,Caio Ibelli,7.43
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_4,2,Kelly Slater,13.67
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_4,2,Jack Robinson,11.67
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_5,2,Italo Ferreira,13.00
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_5,2,Ryan Callinan,5.27
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_6,2,Jeremy Flores,8.80
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_6,2,Miguel Pupo,4.83
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_7,2,Gabriel Medina,11.56
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_7,2,Jack Freestone,6.67
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_8,2,Jadson Andre,11.54
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_4_heat_8,2,Kanoa Igarashi,12.33
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_5_heat_1,2,Leonardo Fioravanti,10.17
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_5_heat_1,2,John John Florence,17.67
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_5_heat_2,2,Jordy Smith,1.90
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_5_heat_2,2,Kelly Slater,6.23
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_5_heat_3,2,Italo Ferreira,13.34
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_5_heat_3,2,Jeremy Flores,10.53
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_5_heat_4,2,Gabriel Medina,9.13
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_5_heat_4,2,Kanoa Igarashi,7.06
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_6_heat_1,2,John John Florence,18.16
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_6_heat_1,2,Kelly Slater,0.00
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_6_heat_2,2,Italo Ferreira,8.57
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_6_heat_2,2,Gabriel Medina,12.60
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_7_heat_1,2,John John Florence,11.77
2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask,round_7_heat_1,2,Gabriel Medina,11.10
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_1,3,Kanoa Igarashi,7.20
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_1,3,Conner Coffin,4.96
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_1,3,Deivid Silva,11.10
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_2,3,Filipe Toledo,11.00
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_2,3,Jadson Andre,9.30
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_2,3,Morgan Cibilic,10.70
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_3,3,John John Florence,14.56
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_3,3,Yago Dora,12.73
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_3,3,Mikey Wright,12.00
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_4,3,Jordy Smith,11.17
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_4,3,Frederico Morais,12.27
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_4,3,Matt Banting,10.90
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_5,3,Gabriel Medina,10.27
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_5,3,Matthew McGillivray,8.16
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_5,3,Crosby Colapinto,10.74
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_6,3,Italo Ferreira,12.23
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_6,3,Jack Robinson,9.33
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_6,3,Jackson Baker,11.50
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_7,3,Jeremy Flores,11.84
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_7,3,Adrian Buchan,11.67
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_7,3,Connor O'Leary,8.53
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_8,3,Owen Wright,8.13
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_8,3,Peterson Crisanto,10.84
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_8,3,Alex Ribeiro,8.67
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_9,3,Julian Wilson,10.53
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_9,3,Wade Carmichael,10.60
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_9,3,Ethan Ewing,11.77
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_10,3,Ryan Callinan,15.26
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_10,3,Griffin Colapinto,12.50
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_10,3,Leonardo Fioravanti,8.37
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_11,3,Jack Freestone,9.40
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_11,3,Michel Bourez,7.77
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_11,3,Miguel Pupo,10.50
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_12,3,Caio Ibelli,10.54
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_12,3,Seth Moniz,8.86
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_8_heat_12,3,Adriano de Souza,8.84
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_1,3,Owen Wright,13.77
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_1,3,Adriano de Souza,13.66
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_1,3,Matt Banting,11.00
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_2,3,Julian Wilson,12.80
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_2,3,Jack Robinson,10.90
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_2,3,Mikey Wright,8.67
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_3,3,Michel Bourez,13.34
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_3,3,Matthew McGillivray,8.43
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_3,3,Connor O'Leary,11.33
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_4,3,Conner Coffin,12.33
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_4,3,Jadson Andre,9.40
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_9_heat_4,3,Leonardo Fioravanti,15.67
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_1,2,Gabriel Medina,12.16
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_1,2,Connor O'Leary,9.60
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_2,2,Frederico Morais,12.10
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_2,2,Adrian Buchan,11.20
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_3,2,Jeremy Flores,7.40
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_3,2,Adriano de Souza,10.93
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_4,2,Julian Wilson,11.67
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_4,2,Jack Robinson,4.00
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_5,2,John John Florence,13.16
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_5,2,Morgan Cibilic,17.13
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_6,2,Seth Moniz,11.67
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_6,2,Wade Carmichael,12.17
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_7,2,Ryan Callinan,11.40
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_7,2,Crosby Colapinto,11.06
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_8,2,Owen Wright,9.60
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_8,2,Miguel Pupo,9.00
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_9,2,Italo Ferreira,12.80
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_9,2,Jackson Baker,11.20
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_10,2,Michel Bourez,10.50
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_10,2,Griffin Colapinto,11.43
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_11,2,Kanoa Igarashi,10.83
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_11,2,Ethan Ewing,8.50
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_12,2,Caio Ibelli,8.74
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_12,2,Deivid Silva,10.50
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_13,2,Jordy Smith,11.50
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_13,2,Alex Ribeiro,10.40
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_14,2,Peterson Crisanto,11.37
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_14,2,Conner Coffin,11.84
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_15,2,Jack Freestone,10.83
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_15,2,Yago Dora,12.84
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_16,2,Filipe Toledo,16.23
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_10_heat_16,2,Leonardo Fioravanti,12.56
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_1,2,Gabriel Medina,12.93
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_1,2,Frederico Morais,8.33
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_2,2,Adriano de Souza,8.40
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_2,2,Julian Wilson,7.10
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_3,2,Morgan Cibilic,16.00
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_3,2,Wade Carmichael,10.33
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_4,2,Ryan Callinan,13.87
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_4,2,Owen Wright,12.07
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_5,2,Italo Ferreira,16.93
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_5,2,Griffin Colapinto,9.83
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_6,2,Kanoa Igarashi,11.80
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_6,2,Deivid Silva,11.93
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_7,2,Jordy Smith,12.34
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_7,2,Conner Coffin,12.73
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_8,2,Yago Dora,9.14
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_11_heat_8,2,Filipe Toledo,13.07
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_12_heat_1,2,Gabriel Medina,10.27
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_12_heat_1,2,Adriano de Souza,10.07
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_12_heat_2,2,Morgan Cibilic,10.37
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_12_heat_2,2,Ryan Callinan,10.37
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_12_heat_3,2,Italo Ferreira,12.67
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_12_heat_3,2,Deivid Silva,12.40
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_12_heat_4,2,Conner Coffin,13.04
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_12_heat_4,2,Filipe Toledo,13.83
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_13_heat_1,2,Gabriel Medina,15.77
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_13_heat_1,2,Morgan Cibilic,14.07
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_13_heat_2,2,Italo Ferreira,16.10
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_13_heat_2,2,Filipe Toledo,11.57
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_14_heat_1,2,Gabriel Medina,13.27
2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona,round_14_heat_1,2,Italo Ferreira,14.94
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_1,3,Kanoa Igarashi,9.97
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_1,3,Yago Dora,10.73
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_1,3,Connor O'Leary,9.60
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_2,3,John John Florence,9.37
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_2,3,Frederico Morais,10.93
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_2,3,Alex Ribeiro,7.30
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_3,3,Filipe Toledo,13.34
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_3,3,Adriano de Souza,7.47
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_3,3,Mikey Wright,5.80
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_4,3,Jordy Smith,8.43
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_4,3,Adrian Buchan,8.10
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_4,3,Reef Heazlewood,8.94
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_5,3,Gabriel Medina,11.67
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_5,3,Jadson Andre,9.96
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_5,3,Dylan Moffat,9.73
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_6,3,Italo Ferreira,14.16
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_6,3,Morgan Cibilic,10.33
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_6,3,Mick Fanning,5.60
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_7,3,Jeremy Flores,6.14
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_7,3,Peterson Crisanto,6.17
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_7,3,Ethan Ewing,9.80
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_8,3,Ryan Callinan,11.67
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_8,3,Michel Bourez,9.37
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_8,3,Leonardo Fioravanti,8.23
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_9,3,Owen Wright,10.17
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_9,3,Seth Moniz,9.00
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_9,3,Matthew McGillivray,7.87
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_10,3,Julian Wilson,7.20
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_10,3,Conner Coffin,6.96
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_10,3,Miguel Pupo,10.84
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_11,3,Jack Freestone,8.30
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_11,3,Wade Carmichael,9.60
2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona,round_15_heat_11,3,Deivid Silva,10.03
